94.4 101.09 10
0.0022 299.04 0.6778 0
0.57476 294.14 0.7818 0
1.1268 291.14 0.5901 0
1.6665 287.4 0.7599 0
2.2387 285.87 0.7982 0
2.835 286.43 0.0749 0
3.4726 283.34 0.1009 0
4.1216 279.97 0.1393 0
4.8185 275.18 0.2329 0
5.5265 270.16 0.3205 0
6.1958 266.2 0.2579 0
