94.4 101.09 5
0.0022 299.04 0.6778 0
1.1268 291.14 0.5901 0
2.2387 285.87 0.7982 0
3.4726 283.34 0.1009 0
4.8185 275.18 0.2329 0
6.1958 266.2 0.2579 0
